DOM,2022-11-16,2,41.1,0.0,29.860718881845184,7.7,False,False,11195.9795
DOM,2022-11-16,3,41.4,0.0,29.854812885230892,6.8,False,False,11100.065
DOM,2022-11-16,4,40.7,0.0,29.854812885230892,6.9,False,False,11491.834
DOM,2022-11-16,5,40.1,0.0,29.869577876766616,6.0,False,False,12078.802
DOM,2022-11-16,6,40.7,0.0,29.87253087507376,5.9,False,False,12757.022
DOM,2022-11-16,7,40.9,0.0,29.884342868302337,4.8,False,False,13303.063
DOM,2022-11-16,8,41.7,0.0,29.905013856452353,5.0,False,False,14047.381
DOM,2022-11-16,9,43.6,0.0,29.910919853066638,3.3,False,False,13700.819
DOM,2022-11-16,10,46.8,0.0,29.91387285137378,4.4,False,False,13489.819
DOM,2022-11-16,11,51.2,0.0,29.91387285137378,7.6,False,False,12893.614
DOM,2022-11-16,12,52.5,0.0,29.89024886491663,8.1,False,False,12832.39
DOM,2022-11-16,13,52.5,0.0,29.869577876766616,8.7,False,False,12829.566
DOM,2022-11-16,14,52.4,0.0,29.866624878459472,7.9,False,False,12854.7705
DOM,2022-11-16,15,51.6,0.0,29.866624878459472,7.2,False,False,12822.639
DOM,2022-11-16,16,50.7,0.0,29.87253087507376,4.8,False,False,12829.996
DOM,2022-11-16,17,47.7,0.0,29.884342868302337,5.0,False,False,13658.909
DOM,2022-11-16,18,45.2,0.0,29.902060858145205,4.9,False,False,13882.623
DOM,2022-11-16,19,43.5,0.0,29.91387285137378,5.6,False,False,13684.747
DOM,2022-11-16,20,43.6,0.0,29.919778847988074,6.1,False,False,13257.054
DOM,2022-11-16,21,44.1,0.0,29.925684844602362,5.2,False,False,12695.631
DOM,2022-11-16,22,43.0,0.0,29.934543839523798,4.3,False,False,12266.679
DOM,2022-11-16,23,41.9,0.0,29.925684844602362,2.6,False,False,11855.593
DPL,2022-11-16,0,44.9,0.209,29.97588581582382,4.3,True,False,1629.7819
DPL,2022-11-16,1,46.6,0.118,29.925684844602362,8.1,False,False,1546.95
DPL,2022-11-16,2,47.1,0.028,29.907966854759493,2.3,False,False,1574.878
DPL,2022-11-16,3,48.6,0.047,29.89320186322377,3.3,False,False,1562.6787
DPL,2022-11-16,4,48.7,0.059,29.896154861530917,7.8,False,False,1577.6462
DPL,2022-11-16,5,46.6,0.0,29.905013856452353,10.1,False,False,1749.5479
DPL,2022-11-16,6,44.5,0.0,29.89910785983806,10.1,False,False,1960.7085
